id	scatter_idx	chrom	start	end	scatter_length
NC_056445.1	scat_0001	NC_056445.1	1	1917577	1917577
NC_056445.1	scat_0002	NC_056445.1	1917578	3835154	1917577
NC_056445.1	scat_0003	NC_056445.1	3835155	5752731	1917577
NC_056445.1	scat_0004	NC_056445.1	5752732	7670308	1917577
NC_056445.1	scat_0005	NC_056445.1	7670309	9587885	1917577
NC_056445.1	scat_0006	NC_056445.1	9587886	11505462	1917577
NC_056445.1	scat_0007	NC_056445.1	11505463	13423039	1917577
NC_056445.1	scat_0008	NC_056445.1	13423040	15340616	1917577
NC_056445.1	scat_0009	NC_056445.1	15340617	17258193	1917577
NC_056445.1	scat_0010	NC_056445.1	17258194	19175770	1917577
NC_056445.1	scat_0011	NC_056445.1	19175771	21093347	1917577
NC_056445.1	scat_0012	NC_056445.1	21093348	23010924	1917577
NC_056445.1	scat_0013	NC_056445.1	23010925	24928494	1917570
NC_056446.1	scat_0001	NC_056446.1	1	1956394	1956394
NC_056446.1	scat_0002	NC_056446.1	1956395	3912788	1956394
NC_056446.1	scat_0003	NC_056446.1	3912789	5869182	1956394
NC_056446.1	scat_0004	NC_056446.1	5869183	7825576	1956394
NC_056446.1	scat_0005	NC_056446.1	7825577	9781970	1956394
NC_056446.1	scat_0006	NC_056446.1	9781971	11738364	1956394
NC_056446.1	scat_0007	NC_056446.1	11738365	13694758	1956394
NC_056446.1	scat_0008	NC_056446.1	13694759	15651152	1956394
NC_056446.1	scat_0009	NC_056446.1	15651153	17607546	1956394
NC_056446.1	scat_0010	NC_056446.1	17607547	19563940	1956394
NC_056446.1	scat_0011	NC_056446.1	19563941	21520334	1956394
NC_056446.1	scat_0012	NC_056446.1	21520335	23476728	1956394
NC_056446.1	scat_0013	NC_056446.1	23476729	25433122	1956394
NC_056446.1	scat_0014	NC_056446.1	25433123	27389516	1956394
NC_056446.1	scat_0015	NC_056446.1	27389517	29345910	1956394
NC_056446.1	scat_0016	NC_056446.1	29345911	31302304	1956394
NC_056446.1	scat_0017	NC_056446.1	31302305	33258698	1956394
NC_056446.1	scat_0018	NC_056446.1	33258699	35215092	1956394
NC_056446.1	scat_0019	NC_056446.1	35215093	37171486	1956394
NC_056446.1	scat_0020	NC_056446.1	37171487	39127880	1956394
NC_056446.1	scat_0021	NC_056446.1	39127881	41084274	1956394
NC_056446.1	scat_0022	NC_056446.1	41084275	43040668	1956394
NC_056446.1	scat_0023	NC_056446.1	43040669	44997062	1956394
NC_056446.1	scat_0024	NC_056446.1	44997063	46953456	1956394
scaff_group002	scat_0001	NW_024608692.1	1	75067	75067
