id	chrom	len	cumul
scaff_group001	NW_020128803.1	1014811	1014811
scaff_group001	NW_020128804.1	17919479	18934290
scaff_group001	NW_020128805.1	5764875	24699165
scaff_group001	NW_020128806.1	1908022	26607187
scaff_group001	NW_020128807.1	1185149	27792336
scaff_group001	NW_020128808.1	1656596	29448932
scaff_group001	NW_020128809.1	1324739	30773671
scaff_group001	NW_020128810.1	4267293	35040964
scaff_group001	NW_020128811.1	4187325	39228289
scaff_group002	NW_020128812.1	3716579	42944868
scaff_group002	NW_020128813.1	7171266	50116134
scaff_group002	NW_020128814.1	7134645	57250779
scaff_group002	NW_020128815.1	3449792	60700571
scaff_group002	NW_020128816.1	1652529	62353100
scaff_group002	NW_020128817.1	3899380	66252480
scaff_group002	NW_020128818.1	2810351	69062831
scaff_group002	NW_020128819.1	343973	69406804
scaff_group002	NW_020128820.1	581683	69988487
scaff_group002	NW_020128821.1	3810229	73798716
scaff_group002	NW_020128822.1	296781	74095497
scaff_group002	NW_020128823.1	1449893	75545390
scaff_group002	NW_020128824.1	2298271	77843661
scaff_group002	NW_020128825.1	2497050	80340711
scaff_group002	NW_020128826.1	1993112	82333823
scaff_group003	NW_020128827.1	3408967	85742790
scaff_group003	NW_020128828.1	1320740	87063530
scaff_group003	NW_020128829.1	1445605	88509135
scaff_group003	NW_020128830.1	1840495	90349630
scaff_group003	NW_020128831.1	833585	91183215
scaff_group003	NW_020128832.1	1210853	92394068
scaff_group003	NW_020128833.1	1011579	93405647
scaff_group003	NW_020128834.1	7993431	101399078
scaff_group003	NW_020128835.1	939523	102338601
scaff_group003	NW_020128836.1	201296	102539897
scaff_group003	NW_020128837.1	113094	102652991
scaff_group003	NW_020128838.1	1764795	104417786
scaff_group003	NW_020128839.1	2691775	107109561
scaff_group003	NW_020128840.1	2157862	109267423
scaff_group003	NW_020128841.1	1528811	110796234
scaff_group003	NW_020128842.1	2464841	113261075
scaff_group003	NW_020128843.1	809796	114070871
scaff_group003	NW_020128844.1	831897	114902768
scaff_group003	NW_020128845.1	255590	115158358
scaff_group003	NW_020128846.1	176983	115335341
scaff_group003	NW_020128847.1	1124030	116459371
scaff_group003	NW_020128848.1	287814	116747185
scaff_group003	NW_020128849.1	211094	116958279
scaff_group003	NW_020128850.1	706267	117664546
scaff_group003	NW_020128851.1	326679	117991225
scaff_group003	NW_020128852.1	683807	118675032
scaff_group003	NW_020128853.1	668231	119343263
scaff_group003	NW_020128854.1	684453	120027716
scaff_group003	NW_020128855.1	609691	120637407
scaff_group003	NW_020128856.1	277302	120914709
scaff_group003	NW_020128857.1	595869	121510578
scaff_group003	NW_020128858.1	2679442	124190020
scaff_group003	NW_020128859.1	207854	124397874
scaff_group003	NW_020128860.1	495994	124893868
scaff_group004	NW_020128861.1	588758	125482626
scaff_group004	NW_020128862.1	1374372	126856998
scaff_group004	NW_020128863.1	258181	127115179
scaff_group004	NW_020128864.1	210384	127325563
scaff_group004	NW_020128865.1	379870	127705433
scaff_group004	NW_020128866.1	688404	128393837
scaff_group004	NW_020128867.1	404519	128798356
scaff_group004	NW_020128868.1	383687	129182043
scaff_group004	NW_020128869.1	563547	129745590
scaff_group004	NW_020128870.1	514457	130260047
scaff_group004	NW_020128871.1	212450	130472497
