id	scatter_idx	chrom	start	end	scatter_length
NC_056429.1	scat_0001	NC_056429.1	1	4790096	4790096
NC_056429.1	scat_0002	NC_056429.1	4790097	9580192	4790096
NC_056429.1	scat_0003	NC_056429.1	9580193	14370288	4790096
NC_056429.1	scat_0004	NC_056429.1	14370289	19160384	4790096
NC_056429.1	scat_0005	NC_056429.1	19160385	23950480	4790096
NC_056429.1	scat_0006	NC_056429.1	23950481	28740576	4790096
NC_056429.1	scat_0007	NC_056429.1	28740577	33530672	4790096
NC_056429.1	scat_0008	NC_056429.1	33530673	38320768	4790096
NC_056429.1	scat_0009	NC_056429.1	38320769	43110864	4790096
NC_056429.1	scat_0010	NC_056429.1	43110865	47900960	4790096
NC_056429.1	scat_0011	NC_056429.1	47900961	52691056	4790096
NC_056429.1	scat_0012	NC_056429.1	52691057	57481152	4790096
NC_056429.1	scat_0013	NC_056429.1	57481153	62271248	4790096
NC_056429.1	scat_0014	NC_056429.1	62271249	67061344	4790096
NC_056429.1	scat_0015	NC_056429.1	67061345	71851440	4790096
NC_056429.1	scat_0016	NC_056429.1	71851441	76641536	4790096
NC_056429.1	scat_0017	NC_056429.1	76641537	81431632	4790096
NC_056429.1	scat_0018	NC_056429.1	81431633	86221728	4790096
NC_056429.1	scat_0019	NC_056429.1	86221729	91011824	4790096
NC_056429.1	scat_0020	NC_056429.1	91011825	95801903	4790079
NC_056430.1	scat_0001	NC_056430.1	1	4721088	4721088
NC_056430.1	scat_0002	NC_056430.1	4721089	9442176	4721088
NC_056430.1	scat_0003	NC_056430.1	9442177	14163264	4721088
NC_056430.1	scat_0004	NC_056430.1	14163265	18884352	4721088
NC_056430.1	scat_0005	NC_056430.1	18884353	23605440	4721088
NC_056430.1	scat_0006	NC_056430.1	23605441	28326528	4721088
NC_056430.1	scat_0007	NC_056430.1	28326529	33047616	4721088
NC_056430.1	scat_0008	NC_056430.1	33047617	37768704	4721088
NC_056430.1	scat_0009	NC_056430.1	37768705	42489792	4721088
NC_056430.1	scat_0010	NC_056430.1	42489793	47210880	4721088
NC_056430.1	scat_0011	NC_056430.1	47210881	51931968	4721088
NC_056430.1	scat_0012	NC_056430.1	51931969	56653056	4721088
NC_056430.1	scat_0013	NC_056430.1	56653057	61374144	4721088
NC_056430.1	scat_0014	NC_056430.1	61374145	66095232	4721088
NC_056430.1	scat_0015	NC_056430.1	66095233	70816320	4721088
NC_056430.1	scat_0016	NC_056430.1	70816321	75537397	4721077
NC_056431.1	scat_0001	NC_056431.1	1	4797339	4797339
NC_056431.1	scat_0002	NC_056431.1	4797340	9594678	4797339
NC_056431.1	scat_0003	NC_056431.1	9594679	14392017	4797339
NC_056431.1	scat_0004	NC_056431.1	14392018	19189356	4797339
NC_056431.1	scat_0005	NC_056431.1	19189357	23986695	4797339
NC_056431.1	scat_0006	NC_056431.1	23986696	28784034	4797339
NC_056431.1	scat_0007	NC_056431.1	28784035	33581373	4797339
NC_056431.1	scat_0008	NC_056431.1	33581374	38378712	4797339
NC_056431.1	scat_0009	NC_056431.1	38378713	43176051	4797339
NC_056431.1	scat_0010	NC_056431.1	43176052	47973390	4797339
NC_056431.1	scat_0011	NC_056431.1	47973391	52770729	4797339
NC_056431.1	scat_0012	NC_056431.1	52770730	57568068	4797339
NC_056431.1	scat_0013	NC_056431.1	57568069	62365407	4797339
NC_056431.1	scat_0014	NC_056431.1	62365408	67162746	4797339
NC_056431.1	scat_0015	NC_056431.1	67162747	71960085	4797339
NC_056431.1	scat_0016	NC_056431.1	71960086	76757424	4797339
NC_056431.1	scat_0017	NC_056431.1	76757425	81554755	4797331
NC_056432.1	scat_0001	NC_056432.1	1	4725839	4725839
NC_056432.1	scat_0002	NC_056432.1	4725840	9451678	4725839
NC_056432.1	scat_0003	NC_056432.1	9451679	14177517	4725839
NC_056432.1	scat_0004	NC_056432.1	14177518	18903356	4725839
NC_056432.1	scat_0005	NC_056432.1	18903357	23629195	4725839
NC_056432.1	scat_0006	NC_056432.1	23629196	28355034	4725839
NC_056432.1	scat_0007	NC_056432.1	28355035	33080873	4725839
NC_056432.1	scat_0008	NC_056432.1	33080874	37806712	4725839
NC_056432.1	scat_0009	NC_056432.1	37806713	42532551	4725839
NC_056432.1	scat_0010	NC_056432.1	42532552	47258390	4725839
NC_056432.1	scat_0011	NC_056432.1	47258391	51984229	4725839
NC_056432.1	scat_0012	NC_056432.1	51984230	56710068	4725839
NC_056432.1	scat_0013	NC_056432.1	56710069	61435907	4725839
NC_056432.1	scat_0014	NC_056432.1	61435908	66161746	4725839
NC_056432.1	scat_0015	NC_056432.1	66161747	70887585	4725839
NC_056432.1	scat_0016	NC_056432.1	70887586	75613410	4725825
NC_056433.1	scat_0001	NC_056433.1	1	4753578	4753578
NC_056433.1	scat_0002	NC_056433.1	4753579	9507156	4753578
NC_056433.1	scat_0003	NC_056433.1	9507157	14260734	4753578
NC_056433.1	scat_0004	NC_056433.1	14260735	19014312	4753578
NC_056433.1	scat_0005	NC_056433.1	19014313	23767890	4753578
NC_056433.1	scat_0006	NC_056433.1	23767891	28521468	4753578
NC_056433.1	scat_0007	NC_056433.1	28521469	33275046	4753578
NC_056433.1	scat_0008	NC_056433.1	33275047	38028624	4753578
NC_056433.1	scat_0009	NC_056433.1	38028625	42782202	4753578
NC_056433.1	scat_0010	NC_056433.1	42782203	47535780	4753578
NC_056433.1	scat_0011	NC_056433.1	47535781	52289358	4753578
NC_056433.1	scat_0012	NC_056433.1	52289359	57042936	4753578
NC_056433.1	scat_0013	NC_056433.1	57042937	61796514	4753578
NC_056433.1	scat_0014	NC_056433.1	61796515	66550092	4753578
NC_056433.1	scat_0015	NC_056433.1	66550093	71303670	4753578
NC_056433.1	scat_0016	NC_056433.1	71303671	76057248	4753578
NC_056433.1	scat_0017	NC_056433.1	76057249	80810826	4753578
NC_056433.1	scat_0018	NC_056433.1	80810827	85564404	4753578
NC_056433.1	scat_0019	NC_056433.1	85564405	90317969	4753565
NC_056434.1	scat_0001	NC_056434.1	1	4725896	4725896
NC_056434.1	scat_0002	NC_056434.1	4725897	9451792	4725896
NC_056434.1	scat_0003	NC_056434.1	9451793	14177688	4725896
NC_056434.1	scat_0004	NC_056434.1	14177689	18903584	4725896
NC_056434.1	scat_0005	NC_056434.1	18903585	23629480	4725896
NC_056434.1	scat_0006	NC_056434.1	23629481	28355376	4725896
NC_056434.1	scat_0007	NC_056434.1	28355377	33081272	4725896
NC_056434.1	scat_0008	NC_056434.1	33081273	37807168	4725896
NC_056434.1	scat_0009	NC_056434.1	37807169	42533064	4725896
NC_056434.1	scat_0010	NC_056434.1	42533065	47258960	4725896
NC_056434.1	scat_0011	NC_056434.1	47258961	51984856	4725896
NC_056434.1	scat_0012	NC_056434.1	51984857	56710752	4725896
NC_056434.1	scat_0013	NC_056434.1	56710753	61436648	4725896
NC_056434.1	scat_0014	NC_056434.1	61436649	66162544	4725896
NC_056434.1	scat_0015	NC_056434.1	66162545	70888440	4725896
NC_056434.1	scat_0016	NC_056434.1	70888441	75614336	4725896
NC_056434.1	scat_0017	NC_056434.1	75614337	80340224	4725888
NC_056435.1	scat_0001	NC_056435.1	1	4820632	4820632
NC_056435.1	scat_0002	NC_056435.1	4820633	9641264	4820632
NC_056435.1	scat_0003	NC_056435.1	9641265	14461896	4820632
NC_056435.1	scat_0004	NC_056435.1	14461897	19282528	4820632
NC_056435.1	scat_0005	NC_056435.1	19282529	24103160	4820632
NC_056435.1	scat_0006	NC_056435.1	24103161	28923792	4820632
NC_056435.1	scat_0007	NC_056435.1	28923793	33744424	4820632
